1,128,15,0,7,1,1602,23,4661,2,100,1,15,11,0,5,0,482,1,0,17,15,1,1,6,42201,577,8,0,65,1,5,5,1,2,4,5,55,1,0,1,2,13,1017,19,2,2,922,18,36,111,8,1774,3,1,33956,0,0,2,117,3026696,14,0,13,5,0,5002,7,1,1,1,79,2,95,3,7,1,2,77,4527,1,757,1457,0,3,49,0,1638,20,16,5,638,9188,930,251,9367,21,32,14,2,232,1,197,65,1,2,0,0,1,0,3,1271,9,20422,4,0,1611,1,50,0,0,0,627,1597,1,143,61,0,5,2877,2,1,2,2,0,1,1,1,504,41498,0,4714,14,439,0,0,1,60,0,0,10,191,61,1,1,25298,57,0,12,50,0,225,0,7,3,86,183,7,3,23,891,2762,171,2,0,1,1,32,4,0,29741,22,0,605,9,2,2,3,5119,52236,10,0,5,1,20428,225,5,1,7330,1,138599,627,53,4,2,2,2,66,2,0,118,1,0,0,6,2,230,68797,853,24,1410,6411,1,0,0,0,3,12361,0,84,1580,18,141,5,1,8,1,1,0,21335,12,2,5,13,4425,1167,37,0,1,10,0,6,130,3084,0,4653,0,3,11,1,1,0,17,1415,0,4,4515,3,3,a1650a96-9119-458c-92d7-96434c3292d4.mirbase21.mirnas.quantification.txt
11,4202,19,3,0,1,3039,35,2174,3,255,6,16,19,1,2,14,686,7,1,17,29,3,0,39,80287,0,60,0,113,11,3,1,0,0,30,26,9,1,2,5,3,317,3677,142,3,20,2527,45,70,182,0,1165,3,6,150202,4,0,1,1504,6981356,72,8,17,37,0,12464,11,3,2,3,256,6,110,24,7,28,4,91,2265,7,2,3276,1,1,72,0,23,43,485,6,17267,17324,4802,220,11251,40,57,52,13,423,0,593,74,0,10,2,0,4,1,7,474,13,32325,13,2,23,8,41,3,3,9,592,3649,2,1011,78,13,22,5047,3,3,0,5,0,26,3,31,1069,121908,1,20685,50,434,1,0,12,117,1,1,132,941,129,112,0,298901,128,0,10,19,0,209,0,5,0,201,267,3,4,25,8151,8495,215,6,0,31,4,89,9,2,71078,31,3,576,14,13,2,5,12646,164021,7,4,8,20,33770,249,21,0,29238,2,394842,1957,136,13,8,2,1,175,2,0,461,0,1,7,0,2,354,474847,1845,36,11,15793,1,3,0,0,3,23011,9,214,2763,28,1578,8,7,60,41,4,0,24795,20,1,35,52,10094,25,57,0,1,144,1,15,1030,3739,15,2318,0,7,58,11,3,0,16,16100,1,5,31499,0,3,13644345-30dc-4343-8b3d-9d703ce472be.mirbase21.mirnas.quantification.txt
0,241,22,0,1,1,1629,109,1380,0,89,2,25,4,0,1,2,826,1,1,61,11,3,1,8,38889,0,6,0,26,1,0,1,0,0,8,2,25,0,1,6,1,8,176,11,2,0,270,43,7,148,49,50,0,0,115488,0,0,0,461,1788521,11,1,15,0,0,4670,1,2,0,0,56,1,10,13,1,1,0,2,1378,1,992,2011,0,0,44,0,7500,5,134,0,1910,160,291,15,7519,2,7,4,2,94,1,334,76,0,0,1,0,3,2,2,11,7,18123,14,0,8392,13,1,1,1,1,21,1244,0,0,62,0,1,339,3,2,0,0,0,0,1,2,515,50074,2,11411,3,176,0,0,4,16,1,1,61,2,105,39,1,34850,46,0,1,3,2,582,0,4,0,44,152,1,19,2,239,6423,127,0,0,9,0,62,0,0,6137,18,0,19,2,0,0,4,5030,23997,0,0,2,5,19035,25,2,17,7756,0,79131,358,12,2,1,0,1,101,3,0,237,0,0,0,54,0,246,386718,566,3,6194,5199,1,0,0,1,1,6031,2,55,1572,1,459,2,0,0,1,0,0,27045,3,0,5,2,5784,5943,16,1,0,6,2,0,0,251,0,1435,2,0,15,5,3,0,2,173,0,2,7670,1,2,7df6e293-0f6a-4ca1-8671-dc185d75ba9b.mirbase21.mirnas.quantification.txt
4,288,8,0,0,3,1742,4,24586,2,31,0,66,9,2,1,1,568,1,0,3,24,0,7,6,28797,1,6,0,46,2,3,4,0,1,1,12,108,3,0,3,1,30,271,9,0,2,674,10,19,135,0,999,2,0,46371,0,7,7,269,3156255,25,0,1,5,0,4779,1,1,1,5,42,0,27,11,0,4,4,22,24430,0,1,2678,0,1,18,0,14,14,53,2,1591,5921,337,21,12541,7,23,10,7,176,0,112,48,0,0,0,1,1,0,3,1544,2,23199,3,5,15,15,5,0,2,1,71,1943,0,165,26,1,0,2476,2,5,0,0,0,2,0,5,483,63334,3,6047,11,563,10,0,3,256,0,2,1,473,26,1,0,56704,19,0,1,36,0,94,0,9,0,54,68,6,3,2,29,4114,126,0,1,12,3,25,1,0,48732,5,0,75,8,1,0,2,5016,110406,0,0,2,3,23267,81,2,0,4913,2,197744,1171,19,1,0,0,1,79,3,0,146,0,0,4,0,1,125,113285,209,7,12,3687,1,1,0,8,0,9403,9,37,1698,14,273,0,0,4,5,2,1,22816,5,0,4,4,6834,13,20,0,1,21,0,2,147,514,1,24236,1,3,7,1,0,2,5,8387,0,5,6543,2,10,c27d87cc-7c14-4ded-b3ce-cbbd49917414.mirbase21.mirnas.quantification.txt
0,862,7,0,0,1,834,7,539,1,31,1,37,3,0,0,2,376,4,0,11,8,1,0,2,17887,0,4,0,23,3,3,0,0,2,5,9,15,0,1,6,0,143,952,8,1,1,599,5,40,77,0,287,0,0,31035,0,2,1,473,2133463,29,0,2,3,0,2873,2,1,0,5,31,1,22,8,0,3,1,3,535,1,445,657,0,1,15,0,3715,7,271,0,3833,9081,3704,92,2138,7,13,3,0,104,0,111,38,0,3,0,0,0,0,1,240,2,6021,8,0,3953,1,10,0,1,1,6,2521,1,0,23,0,4,3290,1,2,1,3,0,0,0,2,333,33069,1,3699,7,133,1,0,5,128,0,1,4,0,18,39,2,33934,31,1,4,12,1,82,0,1,0,48,38,3,4,5,743,2260,40,2,0,4,1,21,0,0,57892,1,0,1,0,0,0,1,2822,208548,2,4,3,5,6197,87,3,0,3284,0,72631,1345,16,0,2,0,0,38,0,1,80,2,0,1,20,0,45,102762,519,6,2682,2294,0,0,0,0,1,8262,1,34,847,10,443,2,2,9,0,1,0,9223,10,1,2,4,2742,2616,52,0,1,14,2,3,0,500,3,560,1,2,7,0,0,0,10,561,0,6,3516,2,3,30f0d9db-3b78-4161-ae8e-e49f071e6532.mirbase21.mirnas.quantification.txt
1,54,8,0,0,1,1442,2,661,3,31,1,33,0,0,1,0,301,1,0,32,8,2,4,20,37552,0,29,0,26,0,0,8,0,0,0,4,21,0,0,5,2,101,464,9,0,2,1308,13,15,95,0,1162,0,1,43010,0,0,0,512,1328172,3,2,8,5,0,5349,3,2,0,0,71,3,22,15,4,4,1,3,708,1,2952,1251,0,1,25,0,4706,3,135,0,171,2710,306,11,5867,20,16,13,4,336,0,139,93,0,3,0,0,3,0,3,430,4,18006,12,0,5194,6,7,0,1,0,520,291,0,3,29,0,6,967,3,7,0,3,0,9,1,12,435,64735,2,5570,28,89,0,0,1,46,5,0,7,1,54,45,0,42196,16,0,1,132,0,98,0,3,0,23,80,2,16,0,5,4197,79,3,0,2,1,16,0,1,14982,19,3,472,2,3,2,2,5341,40563,3,1,5,2,18041,45,4,0,5544,0,51476,301,27,1,0,2,3,46,0,0,141,0,0,0,5,1,164,49710,410,23,5245,5984,1,0,0,3,0,7811,5,35,1411,1,488,0,3,6,5,1,0,14093,12,0,28,37,14045,4281,17,0,0,41,1,0,2,390,0,693,4,6,9,1,0,0,6,1322,0,6,4934,0,6,42f3dec7-f188-4c37-afea-25b4a08c7d3f.mirbase21.mirnas.quantification.txt
0,995,5,0,1,10,970,100,649,0,48,0,31,8,0,0,9,534,1,0,8,8,0,1,7,82074,1,8,0,39,1,0,1,1,3,5,14,32,0,2,6,1,288,1408,12,0,0,1492,18,44,210,0,237,1,0,60089,0,0,1,1111,2717937,15,3,9,4,0,7304,1,0,0,1,60,0,29,11,3,11,3,4,646,0,1936,901,0,1,39,0,8809,6,441,1,12712,2400,2161,152,19347,13,32,9,2,136,0,105,58,0,2,2,0,0,0,5,2,3,22159,24,0,9499,0,10,0,1,4,157,1874,0,0,25,4,1,1911,9,5,1,0,0,2,0,1,950,45460,5,6345,9,218,0,0,3,157,0,1,5,1,61,75,0,42417,67,0,4,13,2,106,0,1,1,65,41,4,29,6,1156,3581,74,1,2,10,5,27,0,0,29753,11,0,118,1,0,0,6,7551,93742,1,1,2,5,22912,63,16,0,2862,1,144794,1185,15,0,0,3,1,76,5,0,183,0,0,0,59,0,69,180745,732,8,7596,2202,0,1,2,0,1,7725,0,75,938,12,1143,4,0,4,1,0,1,8913,3,1,5,9,6113,7112,35,0,0,11,0,1,0,858,1,615,2,3,9,1,1,0,1,1793,1,4,3082,4,2,9553a182-de2a-4dfa-936d-816cab158959.mirbase21.mirnas.quantification.txt
3,131,3,0,0,1,457,1,151,1,26,3,10,2,0,3,0,77,0,0,3,13,0,0,6,23139,0,13,0,29,0,0,2,0,1,1,1,11,0,0,0,1,15,701,12,6,1,306,11,12,47,0,803,0,0,12142,0,0,5,30,681601,3,2,3,4,0,2047,1,0,2,1,31,1,18,37,2,3,0,39,142,0,518,322,0,2,19,0,907,3,0,0,708,1685,436,31,5176,13,9,8,1,120,1,62,14,0,5,0,0,1,0,0,32,3,9243,18,0,957,1,13,0,0,2,14,449,1,0,22,0,2,1768,2,2,1,0,1,1,0,10,152,22060,1,1367,6,107,0,0,1,23,0,0,0,0,40,7,0,6282,23,0,3,10,1,33,0,0,3,30,20,1,0,2,11,641,45,3,0,1,4,14,1,0,12706,9,0,18,0,4,2,0,2045,14671,1,1,2,1,9273,40,1,0,2884,0,121045,188,13,0,0,0,0,65,0,0,114,1,1,1,5,0,64,37040,284,5,964,2435,0,0,0,0,0,1847,1,54,459,14,44,0,3,7,4,0,0,7372,4,0,4,3,869,840,12,0,0,3,0,5,0,243,2,128,1,1,3,0,0,0,9,2469,0,2,1382,1,0,be4029bc-a71b-4b6c-9c4e-8af991a2e593.mirbase21.mirnas.quantification.txt
0,593,27,0,0,0,3222,16,1014,2,289,0,33,1,0,10,1,446,15,1,3,19,0,0,7,17640,1333,10,0,41,2,1,1,2,2,0,2,0,2,0,8,0,6,792,4,6,4,292,70,71,118,4,2484,0,0,38763,0,15,0,369,2423584,20,0,19,3,1,3586,7,1,0,1,168,0,41,3,1,2,3,213,1020,4,1,3753,0,0,114,0,12,25,121,3,2921,6041,436,163,3273,10,21,23,5,371,2,769,18,1,3,0,0,0,1,2,12,47,13444,9,1,15,0,28,0,0,1,804,1052,2,656,187,3,4,5994,1,1,0,4,0,19,0,0,1301,34082,0,7043,18,860,0,0,2,43,0,1,2,845,175,0,1,28585,123,2,2,12,0,57,0,9,1,94,844,2,0,36,1657,3570,486,1,2,8,4,77,1,0,12949,31,0,631,3,1,0,1,3641,19912,8,0,28,12,13365,284,6,0,17661,1,133181,195,25,2,4,3,1,42,1,0,92,2,0,3,0,0,737,147632,239,1,9,14417,0,0,0,0,0,7653,2,225,3031,20,372,6,0,32,3,1,1,23104,8,8,2,2,3076,7,76,1,2,62,1,6,627,178,2,992,1,3,11,3,3,0,20,50,0,2,14727,4,4,08b392a7-b8eb-4d79-b1ce-a0f258042735.mirbase21.mirnas.quantification.txt
2,554,10,0,0,2,2037,18,1778,1,49,0,22,6,0,2,1,444,1,1,28,17,1,0,19,82285,0,54,0,44,3,0,1,0,0,0,1,146,7,1,3,4,15,130,16,2,1,1002,5,3,76,0,1344,0,0,47988,1,1,1,570,1301128,11,1,1,9,3,8196,3,1,2,2,78,0,36,34,1,5,0,11,1754,8,38,3816,0,4,23,0,37,8,53,1,1814,1294,705,20,34685,16,44,14,7,303,0,73,111,0,1,0,0,4,0,4,841,3,11882,5,2,39,2,6,0,0,2,315,879,1,44,20,6,6,506,7,3,1,0,0,6,1,9,269,39034,3,13057,12,54,1,0,4,112,2,0,8,32,31,26,1,40245,32,2,8,26,0,233,4,17,0,81,194,2,0,1,181,864,37,2,3,6,1,3,0,1,59650,4,0,314,8,2,0,9,8309,96772,2,0,1,0,12047,29,8,3,4524,3,332215,1775,54,1,2,0,0,25,3,2,90,0,1,0,0,0,173,62149,152,1,76,5162,0,0,2,2,0,5066,1,35,1714,12,577,2,1,8,6,0,3,25634,5,2,15,1,14838,60,3,0,0,45,2,4,25,353,1,1787,0,3,16,0,1,5,1,1543,2,3,20421,2,3,1782480c-d649-4e25-b0d6-6c262eaa0239.mirbase21.mirnas.quantification.txt
0,531,6,0,1,2,2780,14,1141,0,62,0,92,7,0,3,1,766,1,0,63,33,0,2,10,52013,0,15,3,62,2,0,3,0,0,3,11,116,0,1,10,0,10,528,14,1,1,532,18,34,160,0,176,0,0,109948,0,0,1,258,2080282,17,1,6,6,0,6289,4,1,0,1,66,0,29,11,2,3,1,16,1096,0,814,3561,2,0,35,1,4227,18,425,2,2287,1814,955,164,9800,8,11,12,3,152,0,191,74,0,2,0,0,1,1,9,3,1,27358,7,0,4703,1,2,2,0,1,24,3437,1,356,31,0,4,1120,0,3,1,0,0,7,1,0,824,59086,4,9493,10,268,1,3,1,107,1,1,9,610,70,0,0,48655,40,0,2,0,1,321,0,3,1,75,56,2,5,9,1197,14337,65,4,2,33,1,48,2,0,58667,14,0,15,2,0,0,3,6244,147654,0,2,4,5,28218,65,17,0,5773,2,89966,651,25,3,1,0,2,74,0,1,180,3,0,0,7,0,96,271181,730,8,3380,3706,1,0,2,2,0,7065,1,74,2662,10,269,6,0,12,0,1,0,30940,5,1,5,7,5371,2983,27,2,2,27,4,0,387,548,0,1138,4,0,10,4,0,0,6,2296,0,4,14452,2,3,35f447fe-b60b-45bd-b094-f206913f17f6.mirbase21.mirnas.quantification.txt
0,523,5,0,0,0,1354,8,265,4,25,0,7,16,0,7,0,112,1,0,3,21,4,1,9,16036,1,22,0,50,6,0,2,0,2,1,2,23,0,0,0,0,37,925,19,0,0,3030,3,47,102,0,1004,3,2,13120,1,0,1,280,2428491,15,2,6,4,0,2369,4,1,5,1,58,1,76,48,1,14,10,20,272,2,1,2572,0,0,23,1,8,10,243,1,2743,20526,3043,225,1581,15,38,22,1,266,3,151,22,0,0,0,0,0,0,4,3764,7,8349,22,0,4,4,38,2,0,2,384,2348,6,1347,31,3,4,7330,1,2,0,6,0,3,0,4,445,31155,0,3943,7,177,2,0,3,191,0,0,6,2792,29,109,1,43753,93,0,14,35,0,33,0,5,0,79,69,12,0,6,9,1802,35,0,0,3,4,11,0,0,70520,6,0,290,1,2,1,0,2437,137756,10,2,1,5,8329,157,22,0,7318,0,58085,1887,38,1,0,1,1,28,1,1,28,4,0,2,0,0,185,62146,1780,2,4,4272,0,2,0,0,1,10990,0,54,1236,100,246,1,2,6,40,1,0,8559,4,0,5,6,6242,6,56,0,0,14,0,2,1371,5799,0,264,0,5,9,1,0,1,7,572,1,1,12129,0,12,45005a4a-a8f8-44f4-b2ce-12aa9384e0f5.mirbase21.mirnas.quantification.txt
2,224,1,0,0,0,139,0,46,2,26,1,0,1,0,0,0,43,1,0,1,0,0,0,7,4220,1,6,0,10,1,0,3,0,1,0,2,2,0,0,0,0,79,397,6,0,0,294,4,2,22,0,237,0,1,8369,0,0,0,105,189436,6,0,5,3,2,453,0,0,0,1,9,0,10,2,0,1,0,24,42,0,459,92,2,1,6,0,628,3,65,0,1226,2723,664,36,573,0,7,13,1,42,0,71,8,0,1,0,0,0,1,0,0,2,2274,1,0,673,0,3,0,0,0,1,132,1,0,12,1,0,1600,0,1,0,0,0,1,0,0,70,7413,0,331,6,45,0,0,0,26,0,0,0,0,13,3,1,3483,11,1,3,0,0,7,0,2,0,20,29,1,4,1,767,178,10,0,0,0,0,3,1,0,13684,3,2,3,0,0,1,0,431,14520,0,0,2,1,2233,14,4,0,744,0,17640,194,3,0,0,0,0,12,0,0,6,1,0,0,1,0,66,18473,159,3,1111,675,0,0,0,0,0,1966,2,31,109,10,133,2,1,0,0,0,0,1544,3,0,5,3,1040,985,3,0,0,1,0,1,0,536,1,44,0,0,1,1,1,0,3,300,1,3,416,0,0,cf47b11a-296a-4dce-9068-86586b8debc5.mirbase21.mirnas.quantification.txt
8,480,1,0,3,2,1235,0,794,5,16,4,31,3,2,5,1,265,0,1,12,17,1,2,10,70699,0,17,1,32,1,2,0,1,3,3,3,70,0,1,0,5,13,235,47,1,2,359,3,12,86,0,520,5,1,59757,0,1,0,297,838711,11,1,2,9,2,11232,2,0,0,1,25,2,21,3,20,22,2,3,765,2,3,1070,0,2,9,0,8,15,125,2,1017,3246,275,31,33677,7,22,33,1,147,2,65,79,18,0,1,1,1,11,10,389,3,81258,4,0,10,1,11,0,6,3,321,397,0,1,12,4,0,1421,2,4,0,1,2,31,0,9,117,116674,6,6628,6,112,1,1,9,20,0,6,3,6,13,12,2,20468,11,0,11,18,0,38,0,11,1,25,33,2,1,5,258,917,27,3,0,3,6,5,0,3,11526,1,0,318,6,1,3,3,11133,22238,4,2,0,0,82094,69,7,2,1471,1,164781,424,21,2,0,2,0,53,0,1,156,2,0,0,0,0,57,58521,509,5,7,880,2,1,2,0,0,6654,1,55,1237,158,325,8,4,5,1,0,0,22444,3,0,11,2,3946,2,12,2,2,17,1,2,2,636,1,715,1,6,16,3,0,0,9,4386,0,19,5001,0,2,de20210b-7710-464d-96ca-3002302f9821.mirbase21.mirnas.quantification.txt
2,2307,6,0,5,6,2597,39,19745,1,101,0,29,3,0,0,0,571,5,1,10,31,4,4,9,22190,0,18,0,65,1,3,1,0,4,3,12,218,1,1,9,0,40,202,29,0,1,1326,17,12,72,0,673,3,0,341698,1,0,2,2099,2528190,15,0,6,2,0,4200,8,4,1,1,91,1,44,48,3,7,4,37,19682,4,1765,4392,0,4,44,1,6238,7,119,0,8527,5474,735,29,4570,9,31,22,2,115,0,234,78,0,1,0,0,1,2,2,284,8,26832,18,2,6898,4,3,0,3,0,168,2349,2,24,77,4,8,993,2,2,1,1,1,34,1,4,1179,53154,13,11590,10,392,0,0,4,40,0,7,23,36,57,90,0,80543,49,0,3,42,1,505,2,6,1,79,195,16,29,0,90,3949,97,5,0,8,4,38,2,1,17690,23,0,140,12,3,2,4,4245,54860,5,0,2,2,27019,72,3,6,10157,2,108888,2296,14,3,2,3,6,74,1,2,85,1,0,2,18,1,193,129237,287,2,7699,9429,0,0,1,3,0,7292,3,34,2282,12,2141,7,2,4,5,1,0,25024,6,0,13,2,12112,6990,19,1,1,36,1,2,21,789,1,19722,1,4,23,5,1,2,5,546,0,5,18427,2,18,2566a9e6-cb9f-411e-8688-cdf9626beade.mirbase21.mirnas.quantification.txt
15,2202,0,3,0,2,843,2,14644,0,10,1,9,8,0,2,0,45,2,1,0,4,2,1,4,13643,300,12,0,36,2,3,2,4,4,1,1,1,0,0,0,0,152,647,20,0,0,1008,2,13,66,0,437,1,1,17857,0,2,6,1067,1143969,21,0,0,10,0,2931,1,0,2,6,37,2,24,1,2,13,0,18,14883,2,5,1385,0,1,7,0,9,16,14,1,5989,4642,637,49,1824,3,10,22,4,129,0,91,20,2,1,2,0,2,6,10,3814,3,12625,0,2,13,2,7,0,0,1,86,1428,0,530,23,3,1,2148,0,1,2,0,0,1,2,6,234,36125,1,2943,3,72,2,0,4,94,0,0,10,987,8,44,0,23367,46,0,18,10,0,5,0,3,1,57,46,4,0,4,417,749,48,1,1,13,2,10,0,0,74599,3,0,91,9,0,2,0,2990,149350,2,3,0,3,12539,67,5,0,6265,4,34223,909,10,0,0,1,6,15,0,0,45,0,1,1,0,0,149,94773,411,8,9,2793,1,0,0,0,0,7781,74,20,618,25,1074,1,1,11,6,1,0,4871,4,0,21,15,7472,8,14,0,3,27,0,1,547,2501,1,14708,0,5,14,1,0,0,5,2388,1,7,10602,0,2,70f1b3ef-d5fb-44da-8470-a329f2a7df78.mirbase21.mirnas.quantification.txt
2,51,2,0,0,0,1026,8,1256,2,11,2,25,0,0,4,1,66,0,0,6,19,0,0,14,39650,247,18,0,26,0,0,2,1,6,2,1,9,0,0,1,0,6,199,56,3,0,932,2,9,40,0,1056,2,1,20018,0,1,7,35,906092,6,0,2,3,0,3915,5,2,0,2,16,0,25,9,0,4,1,6,1292,0,6,2046,0,0,4,0,30,10,5,2,102,1934,276,4,19396,25,15,35,2,187,0,56,24,0,0,0,0,0,0,0,469,1,16125,7,1,28,1,0,1,1,2,6,979,0,175,10,0,0,721,2,2,2,0,3,1,1,7,70,52826,2,3744,17,57,0,0,2,98,0,0,4,184,11,6,0,16375,7,2,7,23,0,23,0,4,0,19,23,4,0,3,450,1220,25,3,2,3,1,1,1,0,48185,0,0,6,5,2,1,1,4006,67296,3,0,0,0,16055,22,2,2,1649,2,157983,520,15,0,0,1,2,27,1,1,129,1,0,2,0,1,37,101893,128,2,16,1672,0,0,0,0,2,6746,0,33,876,3,25,2,3,10,4,1,0,16909,4,0,0,3,7159,18,4,0,0,65,0,4,188,113,0,1221,0,2,12,3,0,0,7,3397,0,3,9656,0,9,5b329cd1-cc5f-4913-83c6-47f47679a0b6.mirbase21.mirnas.quantification.txt
1,4314,3,2,0,0,191,8,346,0,8,2,10,27,0,5,0,269,0,0,149,5,3,4,24,18717,18,28,1,122,4,0,7,1,0,0,4,60,0,0,1,1,24,316,27,9,1,1069,1,16,159,4,2154,3,2,5455,0,4,3,2286,744784,27,1,0,10,1,3442,3,0,0,3,10,0,35,8,1,7,2,10,296,3,0,182,0,5,5,0,3,48,15,3,13591,1581,1299,73,6043,9,73,20,2,311,0,24,20,0,1,0,4,2,1,5,2,0,14603,9,5,8,1,19,0,0,0,862,8141,1,6,7,11,5,1088,0,15,1,0,2,0,0,3,71,39994,0,2521,12,84,1,0,0,339,1,0,2,10,11,32,0,38386,4,2,30,43,0,10,1,27,2,139,25,7,1,0,257,1983,27,3,0,1,0,4,4,1,108590,2,0,786,4,2,2,1,3530,142798,0,1,2,1,14843,134,6,2,1106,4,141350,1661,26,13,0,4,6,22,0,5,34,0,0,3,0,1,39,45052,43,4,3,851,0,0,1,0,1,11754,1,151,172,5,2313,5,0,15,1,2,3,1822,11,1,6,3,4316,4,20,1,0,40,0,2,7,1236,0,311,1,1,18,2,0,0,29,2921,4,0,688,1,10,b6815b6e-fe6d-421e-bb65-6106ad9af226.mirbase21.mirnas.quantification.txt
3,2652,1,0,0,10,470,17,228,1,53,3,29,5,0,1,2,275,0,1,17,12,1,2,4,42456,0,10,0,20,3,1,1,1,1,1,20,4,4,1,0,0,195,578,48,2,2,1104,10,23,121,0,297,1,1,24112,0,0,2,989,1890830,35,0,11,3,0,8817,1,2,0,1,102,0,15,2,4,10,3,17,227,6,1847,663,0,3,25,0,5394,10,162,3,7969,2190,1092,65,9517,10,25,18,5,148,0,84,141,1,3,0,0,0,3,4,0,1,33409,1,0,5516,1,6,0,0,5,120,905,0,1,17,6,0,3051,7,2,0,0,0,6,0,10,1195,33661,6,6732,2,202,0,0,2,23,2,1,1,1,57,19,0,15363,148,0,3,7,3,57,0,1,1,29,117,13,20,1,1820,2726,82,2,0,2,3,28,0,0,10626,6,0,130,3,1,1,2,8698,21906,0,1,1,1,33156,79,8,3,7531,3,109873,861,27,0,0,1,2,36,7,0,83,2,0,0,17,0,135,76188,371,8,3393,5800,2,0,0,0,0,6000,3,31,470,26,986,1,1,9,0,1,1,7572,5,2,14,16,12564,2826,24,0,1,20,0,0,0,990,4,244,1,2,7,1,2,0,1,560,1,1,3552,0,2,c99e774c-213d-4a51-b646-554a8e07e077.mirbase21.mirnas.quantification.txt
7,686,9,0,0,3,259,1,1014,1,58,10,9,5,0,1,5,144,4,0,0,2,0,1,12,42370,0,16,0,38,0,0,2,0,0,0,1,9,3,0,0,0,346,507,40,1,2,2832,24,14,141,0,178,1,0,11228,0,12,1,467,1621413,7,0,18,4,0,4474,3,2,0,2,87,2,27,5,3,2,1,34,1001,5,114,285,0,5,28,0,233,30,505,3,6973,4337,1088,35,5977,5,24,17,9,135,0,111,56,1,1,0,0,3,0,10,111,12,13619,0,0,238,3,13,0,0,5,283,830,4,29,29,5,2,1832,7,0,2,0,0,7,1,10,640,18188,1,3058,13,116,0,0,5,63,0,1,0,43,69,8,0,9409,153,1,21,6,0,7,0,1,1,29,248,6,1,5,1111,846,93,1,0,7,2,17,0,0,18139,18,1,254,6,0,2,1,4591,22201,1,1,4,5,13773,32,8,1,7455,1,42066,492,19,0,0,2,0,28,5,1,118,4,1,0,2,1,270,84898,415,5,235,3940,0,0,0,0,1,9319,3,30,242,21,470,1,1,10,5,0,0,4392,7,3,8,9,10172,178,12,0,0,18,0,2,34,1640,1,987,0,4,5,0,1,0,1,1513,1,4,1288,2,6,46314b17-a139-4e07-a402-3d55e078aa7e.mirbase21.mirnas.quantification.txt
2,2078,0,0,1,0,295,2,530,0,12,0,4,5,0,0,3,272,0,0,6,4,1,0,1,26284,95,10,0,19,2,0,1,1,0,0,8,11,0,0,0,0,95,228,20,1,0,927,2,16,169,1,228,0,0,33080,0,1,1,1437,742188,24,1,0,3,0,2081,5,0,0,1,9,0,15,3,0,5,3,1,563,1,3,327,0,1,6,0,16,7,650,0,18618,3809,756,20,7465,5,16,12,2,33,1,20,12,0,0,0,0,0,0,1,165,0,11084,5,0,12,0,6,0,0,0,232,1037,2,49,7,4,0,914,0,0,0,0,2,5,0,2,75,26885,1,2469,5,45,0,0,2,77,0,0,0,66,3,19,0,24558,7,0,3,10,0,19,0,2,2,37,10,4,1,2,595,2039,9,3,0,13,2,6,1,0,51824,2,0,178,2,1,0,0,2164,112519,0,2,0,0,11303,27,5,7,914,2,59908,915,6,0,0,1,1,30,1,0,48,3,0,1,0,0,10,274934,570,0,15,754,1,0,0,0,1,15988,0,54,347,8,1414,1,0,6,2,0,0,1532,7,0,1,2,2805,22,15,0,1,14,0,1,37,866,2,555,0,1,11,1,1,0,3,4909,0,1,2227,2,3,4a5d610a-bfcd-445e-a128-21eb5dbbddc1.mirbase21.mirnas.quantification.txt
23,136,5,1,0,3,440,41,375,1,15,0,5,0,0,2,0,41,2,0,6,7,2,0,9,27304,0,10,0,40,0,0,1,1,2,1,3,67,4,0,0,1,6,213,31,0,2,1316,6,7,99,0,1857,4,1,28919,1,1,5,60,988810,6,0,3,1,0,3374,4,0,0,1,99,0,44,15,8,2,4,14,384,3,3,826,0,1,19,1,12,10,24,1,693,1997,186,18,6688,25,15,28,3,101,1,71,45,2,0,0,1,1,1,0,110,3,13820,3,5,8,0,9,2,0,0,782,841,0,0,26,1,3,756,3,0,0,1,0,1,0,10,243,29737,1,2413,18,97,1,0,1,49,1,0,6,2,29,15,0,4716,14,1,1,71,0,65,0,27,0,51,69,2,0,5,86,280,56,0,0,2,3,6,0,1,20810,9,0,771,7,1,1,2,3435,38861,1,1,2,2,13789,38,4,0,6798,3,77705,890,33,1,1,0,2,20,1,0,63,0,0,1,0,2,161,17130,302,18,5,3556,2,1,0,2,0,3871,1,9,370,10,58,0,6,4,5,2,0,6118,4,0,6,23,4667,2,8,0,1,6,0,0,3,190,0,397,3,3,6,1,1,1,2,729,2,3,5065,0,4,7ee444b2-10c5-4074-8b03-2a8c44a57ba2.mirbase21.mirnas.quantification.txt
